,Location Code,Plant Number,Installed Component,Installed Modifier,EGI FP,EGI PI,Equipment Number,Script ID,Script Description,Attribute ID,Script Item Number,Questions,Response Description,Response Score,Document Link,Inspection Date,Script Activity ID,Script Result ID,Work Order Number,Site GPS,INSI Script Item Number,Response,Site,Work Group,Zone,Asset Owner Code,Actioned Date,Result Text,Script Version Number,Inspection Act History ID,Document Number
,SUND4,SUND4SGT7,HVB,B,P4TSG,P4BZ21,000002154283,RVIBUSHAA,BUSHING S/S VISUAL INSPECTION,VIGEN05,52,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4SGT7/SUND4SGT7_20220804_141630_SRR-10375888_23.0_1.JPG,2022-08-04 00:00:00,S-0665111,SRR-10375888,05264279,LU4,52,35339,SUND,TCNWANG,TCN,TA,,,1,700726,35339
,SUND4,SUND4X15CT,CT ,R,P4C,P4CG08,000000426729,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665117,SRR-10375928,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700731,
,SUND4,SUND4X15CT,CT ,R,P4C,P4CG08,000000426729,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665117,SRR-10375929,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700731,
,SUND4,SUND4X15CT,CT ,R,P4C,P4CG08,000000426729,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665117,SRR-10375930,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700731,
,SUND4,SUND4X15CT,CT ,R,P4C,P4CG08,000000426729,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141747_SRR-10375931_5.0_1.JPG,2022-08-04 00:00:00,S-0665117,SRR-10375931,05264279,LU4,5,35344,SUND,TCNWANG,TCN,TA,,,1,700731,35344
,SUND4,SUND4X15CT,CT ,R,P4C,P4CG08,000000426729,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141747_SRR-10375931_5.0_1.JPG,2022-08-04 00:00:00,S-0665117,SRR-10375931,05264279,LU4,5,35345,SUND,TCNWANG,TCN,TA,,,1,700731,35345
,SUND4,SUND4X15CT,CT ,Y,P4C,P4CG08,000000426732,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665118,SRR-10375932,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700728,
,SUND4,SUND4X15CT,CT ,Y,P4C,P4CG08,000000426732,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665118,SRR-10375933,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700728,
,SUND4,SUND4X15CT,CT ,Y,P4C,P4CG08,000000426732,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665118,SRR-10375934,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700728,
,SUND4,SUND4X15CT,CT ,Y,P4C,P4CG08,000000426732,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141813_SRR-10375935_5.0_1.JPG,2022-08-04 00:00:00,S-0665118,SRR-10375935,05264279,LU4,5,35340,SUND,TCNWANG,TCN,TA,,,1,700728,35340
,SUND4,SUND4X15CT,CT ,Y,P4C,P4CG08,000000426732,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141813_SRR-10375935_5.0_1.JPG,2022-08-04 00:00:00,S-0665118,SRR-10375935,05264279,LU4,5,35342,SUND,TCNWANG,TCN,TA,,,1,700728,35342
,SUND4,SUND4X15CT,CT ,B,P4C,P4CG08,000000426733,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665119,SRR-10375936,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700729,
,SUND4,SUND4X15CT,CT ,B,P4C,P4CG08,000000426733,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665119,SRR-10375937,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700729,
,SUND4,SUND4X15CT,CT ,B,P4C,P4CG08,000000426733,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665119,SRR-10375938,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700729,
,SUND4,SUND4X15CT,CT ,B,P4C,P4CG08,000000426733,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141833_SRR-10375939_5.0_1.JPG,2022-08-04 00:00:00,S-0665119,SRR-10375939,05264279,LU4,5,35341,SUND,TCNWANG,TCN,TA,,,1,700729,35341
,SUND4,SUND4X15CT,CT ,B,P4C,P4CG08,000000426733,RVICTAA,CT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15CT/SUND4X15CT_20220804_141833_SRR-10375939_5.0_1.JPG,2022-08-04 00:00:00,S-0665119,SRR-10375939,05264279,LU4,5,35343,SUND,TCNWANG,TCN,TA,,,1,700729,35343
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665125,SRR-10375970,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665125,SRR-10375971,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,YES,1,,2022-08-04 00:00:00,S-0665125,SRR-10375972,05264279,LU4,4,F312,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN07,56,What is the earth switch type?,INTEGRATED,,,2022-08-04 00:00:00,S-0665125,SRR-10375973,05264279,LU4,56,$F621,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC01,16,Are the asset ancillaries available?,YES,1,,2022-08-04 00:00:00,S-0665125,SRR-10375974,05264279,LU4,16,F312,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC02,17,"Rate the level of corrosion on the Mechanism Boxes, Marshalling Kiosks and Covers",G3-COATING BREACHED/LIGHT SURFACE CORROSION,40,,2022-08-04 00:00:00,S-0665125,SRR-10375975,05264279,LU4,17,F483,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375976_10.0_1.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375976,05264279,LU4,18,35346,SUND,TCNWANG,TCN,TA,,,1,700734,35346
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375976_10.0_1.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375976,05264279,LU4,18,35349,SUND,TCNWANG,TCN,TA,,,1,700734,35349
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375976_10.0_2.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375976,05264279,LU4,18,35347,SUND,TCNWANG,TCN,TA,,,1,700734,35347
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,18,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375976_10.0_2.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375976,05264279,LU4,18,35350,SUND,TCNWANG,TCN,TA,,,1,700734,35350
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIANC04,19,Add details for another ancillary,NO,0,,2022-08-04 00:00:00,S-0665125,SRR-10375977,05264279,LU4,19,F311,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VICIVGA12,45,Does the asset body need reporting,YES,1,,2022-08-04 00:00:00,S-0665125,SRR-10375978,05264279,LU4,45,F312,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIMB201,46,Rate the level of corrosion on the main body of the asset,G3-COATING BREACHED/LIGHT SURFACE CORROSION,40,,2022-08-04 00:00:00,S-0665125,SRR-10375979,05264279,LU4,46,F483,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,47,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375980_15.0_1.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375980,05264279,LU4,47,35348,SUND,TCNWANG,TCN,TA,,,1,700734,35348
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN05,47,Please take photograph(s) to support the condition score selected,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X711A/SUND4X711A_20220804_141939_SRR-10375980_15.0_1.JPG,2022-08-04 00:00:00,S-0665125,SRR-10375980,05264279,LU4,47,35351,SUND,TCNWANG,TCN,TA,,,1,700734,35351
,SUND4,SUND4X711A,ESW,,P4E,P4EE01,000000382085,RVIESAA,ESW S/S VISUAL INSPECTION,VIMB203,48,Rate the level of damage on the main body of the asset,SUPERFICIAL/MINOR DETERIORATION,40,,2022-08-04 00:00:00,S-0665125,SRR-10375981,05264279,LU4,48,$F492,SUND,TCNWANG,TCN,TA,,,1,700734,
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665129,SRR-10375996,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700735,
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665129,SRR-10375997,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700735,
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665129,SRR-10375998,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700735,
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X161D/SUND4X161D_20220804_142023_SRR-10375999_5.0_1.JPG,2022-08-04 00:00:00,S-0665129,SRR-10375999,05264279,LU4,5,35352,SUND,TCNWANG,TCN,TA,,,1,700735,35352
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X161D/SUND4X161D_20220804_142023_SRR-10375999_5.0_1.JPG,2022-08-04 00:00:00,S-0665129,SRR-10375999,05264279,LU4,5,35354,SUND,TCNWANG,TCN,TA,,,1,700735,35354
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X161D/SUND4X161D_20220804_142023_SRR-10375999_5.0_2.JPG,2022-08-04 00:00:00,S-0665129,SRR-10375999,05264279,LU4,5,35353,SUND,TCNWANG,TCN,TA,,,1,700735,35353
,SUND4,SUND4X161D,ESW,,P4E,P4EH03,000000426730,RVIESAA,ESW S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X161D/SUND4X161D_20220804_142023_SRR-10375999_5.0_2.JPG,2022-08-04 00:00:00,S-0665129,SRR-10375999,05264279,LU4,5,35355,SUND,TCNWANG,TCN,TA,,,1,700735,35355
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665130,SRR-10376000,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700744,
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665130,SRR-10376001,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700744,
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665130,SRR-10376002,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700744,
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_1.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35372,SUND,TCNWANG,TCN,TA,,,1,700744,35372
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_1.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35376,SUND,TCNWANG,TCN,TA,,,1,700744,35376
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_2.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35373,SUND,TCNWANG,TCN,TA,,,1,700744,35373
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_2.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35377,SUND,TCNWANG,TCN,TA,,,1,700744,35377
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_3.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35374,SUND,TCNWANG,TCN,TA,,,1,700744,35374
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_3.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35378,SUND,TCNWANG,TCN,TA,,,1,700744,35378
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_4.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35375,SUND,TCNWANG,TCN,TA,,,1,700744,35375
,SUND4,SUND4X716,DIS,,P4I,P4IE05,000000382089,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X716/SUND4X716_20220804_142133_SRR-10376003_5.0_4.JPG,2022-08-04 00:00:00,S-0665130,SRR-10376003,05264279,LU4,5,35379,SUND,TCNWANG,TCN,TA,,,1,700744,35379
,SUND4,SUND4X15VT,VT ,B,P4V,P4VG04,000000206565,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665131,SRR-10376004,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700741,
,SUND4,SUND4X15VT,VT ,B,P4V,P4VG04,000000206565,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665131,SRR-10376005,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700741,
,SUND4,SUND4X15VT,VT ,B,P4V,P4VG04,000000206565,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665131,SRR-10376006,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700741,
,SUND4,SUND4X15VT,VT ,B,P4V,P4VG04,000000206565,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15VT/SUND4X15VT_20220804_142136_SRR-10376007_5.0_1.JPG,2022-08-04 00:00:00,S-0665131,SRR-10376007,05264279,LU4,5,35360,SUND,TCNWANG,TCN,TA,,,1,700741,35360
,SUND4,SUND4X15VT,VT ,B,P4V,P4VG04,000000206565,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15VT/SUND4X15VT_20220804_142136_SRR-10376007_5.0_1.JPG,2022-08-04 00:00:00,S-0665131,SRR-10376007,05264279,LU4,5,35366,SUND,TCNWANG,TCN,TA,,,1,700741,35366
,SUND4,SUND4X15VT,VT ,Y,P4V,P4VG04,000000206564,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665133,SRR-10376023,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700742,
,SUND4,SUND4X15VT,VT ,Y,P4V,P4VG04,000000206564,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665133,SRR-10376024,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700742,
,SUND4,SUND4X15VT,VT ,Y,P4V,P4VG04,000000206564,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN03,4,Do you want to report any condition deterioration of the asset,NO,0,,2022-08-04 00:00:00,S-0665133,SRR-10376025,05264279,LU4,4,F311,SUND,TCNWANG,TCN,TA,,,1,700742,
,SUND4,SUND4X15VT,VT ,Y,P4V,P4VG04,000000206564,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15VT/SUND4X15VT_20220804_142201_SRR-10376026_5.0_1.JPG,2022-08-04 00:00:00,S-0665133,SRR-10376026,05264279,LU4,5,35361,SUND,TCNWANG,TCN,TA,,,1,700742,35361
,SUND4,SUND4X15VT,VT ,Y,P4V,P4VG04,000000206564,RVIVTAA,VT S/S VISUAL INSPECTION,VIGEN04,5,Please take a wide photograph of the asset,,,\\UKLD3-STNCPR01.prod.nationalgrid.com/Home27_wrk$/FieldStaff/SharePointFilestructure/ConditionMonitoring/SubstationImages/SUND4/SUND4X15VT/SUND4X15VT_20220804_142201_SRR-10376026_5.0_1.JPG,2022-08-04 00:00:00,S-0665133,SRR-10376026,05264279,LU4,5,35367,SUND,TCNWANG,TCN,TA,,,1,700742,35367
,SUND4,SUND4X713,DIS,,P4I,P4IE05,000000382087,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN01,1,Is the asset available?,YES,1,,2022-08-04 00:00:00,S-0665134,SRR-10376027,05264279,LU4,1,F312,SUND,TCNWANG,TCN,TA,,,1,700743,
,SUND4,SUND4X713,DIS,,P4I,P4IE05,000000382087,RVIDISAA,DISC S/S VISUAL INSPECTION,VIGEN02,2,"Visually inspect general condition of the asset (civils, earthing, support structure, main body, ancillaries, fixing interfaces/flanges, paintwork (protective coating), weather seals, porcelain insulation) and also for any signs of leakage.",,,,2022-08-04 00:00:00,S-0665134,SRR-10376028,05264279,LU4,2,INSTRUCTIONS READ,SUND,TCNWANG,TCN,TA,,,1,700743,
